Object ID,Name,Class,Parent,Centroid X µm,Centroid Y µm
2858d19f-b2d4-4833-9b2f-dd9f66ee8ebe,Target: CD68,Target: CD68,PathAnnotationObject,476.03,406.32
72bf14fc-bc1a-445f-93ee-b70ba4eb4545,Target: CD68,Target: CD68,PathAnnotationObject,568.4,405.63
91d0ed02-b4b0-428e-b3b2-da7249408ae7,PathCellObject,,PathAnnotationObject,795.63,409.48
cc856b2f-18c8-46fc-9ef1-c8ea114ebab2,PathCellObject,,PathAnnotationObject,36.84,404.66
689b5441-99de-4a98-b3d5-ce06fa702fd3,Target: CD68,Target: CD68,PathAnnotationObject,595.67,405.43
14e89489-a8dd-4a25-aa2f-673dcc91b66e,PathCellObject,,PathAnnotationObject,153.03,405.33
c15f6e29-d6ba-46ff-8c23-8b43b72934c8,Target: CD3: CD8,Target: CD3: CD8,PathAnnotationObject,238.27,403.76
23f1b042-ceef-4391-bef3-333930f1bef8,PathCellObject,,PathAnnotationObject,332.57,403.08
bac28985-085c-4e35-be57-fe96835fcfec,PathCellObject,,PathAnnotationObject,519.2,405.18
1161a203-584e-42df-90f6-d80826be18e8,PathCellObject,,PathAnnotationObject,48.36,406.75
d52e0ac5-be5b-4a00-b31a-5ac9e4487061,Target: CD3,Target: CD3,PathAnnotationObject,743.21,405.96
9270aaba-70d4-461e-bc99-c2655be0504c,Target: CD68,Target: CD68,PathAnnotationObject,14.83,406.89
91a9e4e9-14b1-44d2-b98b-0b03365d2fef,PathCellObject,,PathAnnotationObject,89.96,407.5
92027475-fb5c-430f-aca4-b5a13031d6b1,PathCellObject,,PathAnnotationObject,95.52,407.06
cb4ae74f-c0ff-4b72-9d28-edeb983e33c9,Target: CD68: CD3,Target: CD68: CD3,PathAnnotationObject,304.05,408.15
8e571ba1-dc13-4436-8e12-cf09e57e0f0a,Target: CD3,Target: CD3,PathAnnotationObject,326.32,405.72
f4fceef2-4845-4e2c-b429-f9df8c8b0eda,Target: CD68: CD4,Target: CD68: CD4,PathAnnotationObject,408.06,407.02
9598e1cf-f1dc-42c6-8140-35d5fa79714e,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,546.94,406.81
964f0df4-7cf3-4818-812f-a9e90358fad7,PathCellObject,,PathAnnotationObject,676.97,405.05
24666d56-2cd1-4e96-b58c-a757de6f4aec,Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,PathAnnotationObject,273.21,408.03
2c65e616-6f5b-40c3-b8b8-76dbed681033,PathCellObject,,PathAnnotationObject,783.97,408.08
9b88b90e-95c8-4b73-a82f-5d08c79b07dc,Target: CD68,Target: CD68,PathAnnotationObject,312.41,408.81
7f4c4f27-e7fe-475f-8f2f-30c412ecfbbb,PathCellObject,,PathAnnotationObject,490.21,406.83
8960477d-914b-45e3-92af-6033fa529dfb,PathCellObject,,PathAnnotationObject,55.67,410.02
997771fd-17ec-44b2-9e24-513e4978d465,PathCellObject,,PathAnnotationObject,115.95,409.78
1caa49d0-6b36-405d-b731-c861385137ed,Target: CD20,Target: CD20,PathAnnotationObject,232.62,408.59
e70d1c43-4f69-471c-9978-3b048dff00dd,Target: CD3: CD8,Target: CD3: CD8,PathAnnotationObject,766.47,412.6
5e842ffd-5ca9-4237-b836-ac3879bdad48,PathCellObject,,PathAnnotationObject,30.4,409.23
853f3456-7d55-4c4e-92a9-32eb4e557a70,PathCellObject,,PathAnnotationObject,70.03,408.97
af889c82-a63b-4ff3-a686-61e06ef0d86d,Target: CD68,Target: CD68,PathAnnotationObject,621.59,408.68
832b7ebb-c8e8-497e-9a36-bb5d9b2d3beb,PathCellObject,,PathAnnotationObject,756.52,409.58
c0be2fa6-06e1-4253-830d-cbd98e3f5f97,PathCellObject,,PathAnnotationObject,77.63,408.73
30eca16c-89f9-4e9c-be55-a7292721001d,Target: CD68,Target: CD68,PathAnnotationObject,586.15,409.76
93d4ba2a-1b93-4b87-a40b-56b4c4b1b93f,Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,PathAnnotationObject,686.62,411.97
6dee195b-7450-4c20-981a-44c6550224ae,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,735.53,409.91
5873cd9a-6982-407a-a9d1-492c6cd29d63,PathCellObject,,PathAnnotationObject,62.98,409.31
23c4cb44-fb5c-4e7c-84d0-45d2258887f3,PathCellObject,,PathAnnotationObject,123.76,408.76
683216c4-04e1-474e-8d9d-8eb7d9ea41ed,Target: CD4,Target: CD4,PathAnnotationObject,138.32,411.33
791aed8e-a07d-499b-b9e6-0bad37bd0b05,Target: CD8,Target: CD8,PathAnnotationObject,347.87,408.32
3e66d933-65c9-4c4b-ad0d-bba8f91017e8,Target: CD3: CD8,Target: CD3: CD8,PathAnnotationObject,775.43,409.56
55fad927-5015-4c2f-b527-5ae2abbb6d9b,Target: CD68,Target: CD68,PathAnnotationObject,628.5,409.45
bc94c6a9-f498-4dfa-a333-df22683f8df1,Target: CD68,Target: CD68,PathAnnotationObject,374.88,409.28
242a1dae-11af-4cc4-890f-dc8777befd19,Target: CD68,Target: CD68,PathAnnotationObject,415.7,411.14
944ff18d-c039-4575-85dd-e89cc8a4ef4e,Target: CD20: CD68: CD8,Target: CD20: CD68: CD8,PathAnnotationObject,211.66,413.68
0b4c81a9-7714-4281-a524-e02eb0937d55,Target: CD20: CD68,Target: CD20: CD68,PathAnnotationObject,392.98,410.78
7605df70-8de6-4dde-aec6-aebfe95276c3,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,746.9,410.71
7fddd083-c53f-42ad-978d-28ca6c81a78b,Target: CD68,Target: CD68,PathAnnotationObject,320.36,412.44
900f1114-6557-4ba6-9843-29692c25ce12,Target: CD68: CD8,Target: CD68: CD8,PathAnnotationObject,464.84,408.94
562fa1c5-e1e5-4199-91d4-0f31ac82a87e,Target: CD68: CD4,Target: CD68: CD4,PathAnnotationObject,653.42,412.23
428fb0c4-dab5-40a5-b560-0d891e3e4dbc,Target: CD68: CD4,Target: CD68: CD4,PathAnnotationObject,698.96,410.91
45516c77-3bc4-4277-b2de-9e58c7baac14,Target: CD3,Target: CD3,PathAnnotationObject,240.05,411.96
6829a3c9-9642-4577-a8a2-49332341751f,Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,PathAnnotationObject,401.59,411.1
4674d7ed-407f-402a-bd25-022c04afd02c,Target: CD3,Target: CD3,PathAnnotationObject,561.21,410.77
bad9637e-6790-45b6-a50f-811a041d3ab4,PathCellObject,,PathAnnotationObject,174.91,410.17
2e756da6-e705-4983-a2de-c174bd4f376c,Target: CD3,Target: CD3,PathAnnotationObject,549.71,414.23
aa375051-888e-43a0-9ea6-badc2c9b5f99,Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,PathAnnotationObject,639.73,411.91
29115b35-6ea4-4a7c-8935-08d34bc4473e,Target: CD68,Target: CD68,PathAnnotationObject,668.47,413.41
4730b702-e456-4045-b833-ab340b45a4d3,Target: CD68,Target: CD68,PathAnnotationObject,5.237,413.1
d8290107-7e40-4a5a-90c1-97f034466218,Target: CD3: CD8,Target: CD3: CD8,PathAnnotationObject,455.21,410.72
8866c524-f26c-4a78-9721-4a365eb582f6,PathCellObject,,PathAnnotationObject,513.24,417.73
849cac86-59f0-4b5b-b314-9e44b31d2046,Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,PathAnnotationObject,283.75,411.19
749b5147-d4e0-4788-998f-6525b750bb70,PathCellObject,,PathAnnotationObject,330.39,412.59
6c5ee4b4-5cf0-41ac-b9c8-f4e5cb5cbfed,Target: CD68,Target: CD68,PathAnnotationObject,383.36,412.1
80ff06cd-b2df-41ee-b085-b13e4393e430,PathCellObject,,PathAnnotationObject,502.36,413.84
81077ef8-3559-44b4-84e5-127336b49009,Target: CD4: FoxP3,Target: CD4: FoxP3,PathAnnotationObject,187.28,412.57
6560edc8-1161-458f-9483-45e1a30411c4,PathCellObject,,PathAnnotationObject,617.38,413.17
3def9648-e6f2-4486-b579-ee7f09a8c6fe,Target: CD68: CD4,Target: CD68: CD4,PathAnnotationObject,677.87,413.14
2eafcaf4-bf54-48a2-b3b6-b13c1009bea0,PathCellObject,,PathAnnotationObject,44.82,414.79
0d8b00fe-a8f1-4d7c-86cb-abf132d2aea3,PathCellObject,,PathAnnotationObject,166.05,417.04
b819f711-cf05-4819-adbe-28b6a446738a,Target: CD68: CD8,Target: CD68: CD8,PathAnnotationObject,261.58,413.82
82d390f2-fe35-4e6b-897b-4e911160a64c,Target: CD68: CD8,Target: CD68: CD8,PathAnnotationObject,352.02,413.11
7799e984-3eda-4cf1-a8cd-2b7f51d0a89a,Target: CD68,Target: CD68,PathAnnotationObject,574.62,415.26
fd7e4356-5bfb-4357-a095-487d41bb7bf2,Target: CD3: CD4: FoxP3,Target: CD3: CD4: FoxP3,PathAnnotationObject,297.16,415.23
6f7106cf-b255-413f-a66c-d291c827f703,PathCellObject,,PathAnnotationObject,101.99,414.23
1e5ac58d-a87f-43f0-b0f9-ed612523050b,PathCellObject,,PathAnnotationObject,125.07,415.07
e0d23314-2adc-4eb6-8a1c-90009ad0a239,Target: CD20,Target: CD20,PathAnnotationObject,228.2,414.13
7b0e91f8-04cc-4b38-9528-f6aa2d1ae942,Target: CD68,Target: CD68,PathAnnotationObject,425.24,412.46
38b17245-ad0b-4fbd-a5d8-99bcc479a3a5,Target: CD68,Target: CD68,PathAnnotationObject,609.38,413.22
cdf3432b-3d11-4be4-a268-e583b2e9d6a5,PathCellObject,,PathAnnotationObject,65.33,416.2
2dfb1033-3b1b-4641-9343-586b9b85c5f5,PathCellObject,,PathAnnotationObject,73.82,415.52
2fd4a96d-91e9-427c-9ff0-4aa762c17769,PathCellObject,,PathAnnotationObject,84.99,421.31
1c603b76-3195-4807-b193-b3a433e716fe,Target: CD68,Target: CD68,PathAnnotationObject,224.24,418.57
347f888a-d2dd-4b8c-9cb5-40f84cdc278b,PathCellObject,,PathAnnotationObject,473.85,416.07
3a29c33d-3264-4a9d-aa20-fce74e43b832,PathCellObject,,PathAnnotationObject,494.02,417.41
8050f1af-f50f-449c-879c-d48b0cef69fe,Target: CD3,Target: CD3,PathAnnotationObject,751.34,416.97
dcef4eff-a3f1-42a7-ac56-74601e434d49,PathCellObject,,PathAnnotationObject,26.33,418.84
a398ca98-fc65-45b1-9f94-0e7ec8a4cfb3,PathCellObject,,PathAnnotationObject,93.45,418.07
3f995b8e-263c-41bd-99ac-866bd8a1c36c,PathCellObject,,PathAnnotationObject,535.36,416.05
31420c1b-2aca-452e-8985-02488d491139,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,289.88,416.08
3661f0ab-da0e-4082-a1c7-1f74d98f655d,Target: CD68,Target: CD68,PathAnnotationObject,338.06,414.58
f97e7477-bf23-4095-abbb-2f7c40427e89,PathCellObject,,PathAnnotationObject,593.91,418.5
6d02ab1f-052a-487d-8d4a-2a11fe66d51b,Target: CD3,Target: CD3,PathAnnotationObject,623.38,416.14
61ad0c64-81eb-4951-ad7a-4298aa15042b,Target: CD20: CD3,Target: CD20: CD3,PathAnnotationObject,243.87,417.93
8ec587ad-d643-4db6-b225-e282876eb0a4,PathCellObject,,PathAnnotationObject,604.51,419.01
4b762531-e444-4546-b2c1-3b263d3ea25c,PathCellObject,,PathAnnotationObject,174.75,418.19
9a3b1ca6-c62b-4b6b-8c2e-0bbf347d14e2,Target: CD68: CD3: CD4: CD8,Target: CD68: CD3: CD4: CD8,PathAnnotationObject,347.02,418.68
14b665cc-b585-4e3b-bc42-fd13404a3a14,PathCellObject,,PathAnnotationObject,359,419.57
3289b0ff-10ab-47f1-a0fa-2d09600bd841,PathCellObject,,PathAnnotationObject,370.45,417.36
0799ebd9-09a1-4aba-ae62-f7ff3142cb68,Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,PathAnnotationObject,743.37,419.12
7b5b351b-89eb-4b18-bc33-b8b79809c0a1,Target: CD3: CD8,Target: CD3: CD8,PathAnnotationObject,271.74,416.37
9b7cbbcb-d96c-4e32-a50a-81d8ca3a5141,Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,PathAnnotationObject,435.84,416.61
848f0ae5-0fc6-4afc-a601-c228e25ae164,PathCellObject,,PathAnnotationObject,523.75,417.75
25e12538-a791-4b64-a3cb-80128acbe1c4,Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,PathAnnotationObject,784.31,417.49
5eb8c3ee-4347-418c-928f-8e37f2027af5,Target: CD68,Target: CD68,PathAnnotationObject,306.78,417
41f56b36-35b4-47b4-b0ca-0115124532ca,Target: CD8,Target: CD8,PathAnnotationObject,446.95,416.75
60ce5dd2-2e0e-47ac-9efb-12eb287fade1,PathCellObject,,PathAnnotationObject,133.88,420.93
f40a6f3f-dd4b-475e-b788-84d23d20f125,PathCellObject,,PathAnnotationObject,333.57,417.71
b3fe3aa2-9520-4f7b-aa00-c53c9136eded,PathCellObject,,PathAnnotationObject,153.24,418.22
cbd9376b-328a-4551-8d54-732a4062c15c,Target: CD8,Target: CD8,PathAnnotationObject,461.98,421.26
0e027dc2-0f76-4f96-901e-2d0364502fba,Target: CD3: CD8,Target: CD3: CD8,PathAnnotationObject,776.17,419.35
11203cad-f136-4fd8-aec7-49dc4ded0e7a,Target: CD68,Target: CD68,PathAnnotationObject,314.27,420.29
876a5791-c22d-407d-a019-334e0ad6d710,Target: CD68: CD4,Target: CD68: CD4,PathAnnotationObject,484.58,420.65
3b437155-8310-470b-a641-c622d5981fd1,PathCellObject,,PathAnnotationObject,556.2,419.89
065c3639-a2b4-425b-8102-926f8b9ac2c6,PathCellObject,,PathAnnotationObject,55.69,420.64
bd68bc6d-56d9-44b8-a690-a9edbc6fb8db,Target: CD20: CD68,Target: CD20: CD68,PathAnnotationObject,254.48,420.83
bc2eb966-a26c-4bb2-8fef-1c0497756fea,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,735.75,419.21
a5e8a8ab-49d3-4ecd-8605-bc87039f0b1e,PathCellObject,,PathAnnotationObject,78.2,418.91
cbc9747c-af3b-4efb-bddb-b99580349a00,Target: CD68: CD4,Target: CD68: CD4,PathAnnotationObject,406.12,420.46
9f6103c3-4c38-4576-b054-c1f9b44f27b5,PathCellObject,,PathAnnotationObject,613.86,420.26
ba0054e1-74b0-4804-a554-6a6b06e149f0,PathCellObject,,PathAnnotationObject,116.4,418.77
6ed9bde6-0aec-4a31-af79-435af6442076,Target: CD68: CD3,Target: CD68: CD3,PathAnnotationObject,276.23,420.31
dfbf052f-ee4f-4aa3-b4e5-73eda5099868,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,414.02,421.08
f9085399-585d-46a1-a622-ffdde452ecf3,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,195.43,422.32
48e5fc33-4482-49d7-8da9-59ce9300c88b,Target: CD68,Target: CD68,PathAnnotationObject,338.91,424.18
7ad67464-37a4-4227-92bb-ffa2135749d0,Target: CD68: CD4,Target: CD68: CD4,PathAnnotationObject,396.29,421.99
6fe4c224-eacd-44a2-b8c0-44cb3f086947,PathCellObject,,PathAnnotationObject,585.3,421.34
a07e003b-7cb3-4a79-b575-c402ba2ddbf3,PathCellObject,,PathAnnotationObject,630.61,420.85
98e0caed-d0e9-4f22-8537-84919a89aa2e,Target: CD68: CD3: CD4: FoxP3,Target: CD68: CD3: CD4: FoxP3,PathAnnotationObject,678.11,422.33
0e0010b0-04d5-4412-97de-14a542f284db,PathCellObject,,PathAnnotationObject,42.5,423.15
4c0986bc-631f-498c-a3d2-0a48955b05e0,PathCellObject,,PathAnnotationObject,105.83,421.1
80da153a-c141-45f6-873e-96a56596542a,PathCellObject,,PathAnnotationObject,283.61,421.99
9f49633c-38a0-4da4-acae-e79fbc0ea99e,PathCellObject,,PathAnnotationObject,326.69,420.88
eea2f158-d7ab-4b42-b4e1-755bfa83d8d3,Target: CD3: CD4: CD8: FoxP3,Target: CD3: CD4: CD8: FoxP3,PathAnnotationObject,386.29,420.62
bd114281-0d51-4339-aaba-22c97d651fc5,Target: CD68: CD4: CD8,Target: CD68: CD4: CD8,PathAnnotationObject,698.36,421.6
39d47325-c50d-44d8-871a-3822e0b70581,Target: CD68: CD4,Target: CD68: CD4,PathAnnotationObject,722.3,419.59
6a3625fa-3a61-46e9-bd3f-843e4d5cd0fe,Target: CD3: CD8,Target: CD3: CD8,PathAnnotationObject,422.27,423.85
b6ebdc85-b90f-4209-a0d2-17a0a4b62a65,PathCellObject,,PathAnnotationObject,761.41,420.01
c940a21f-47f7-4e66-86d0-0b1122d25e64,Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,PathAnnotationObject,640.1,423.77
d914c49e-9e62-4afc-ba7c-95847b3d810a,Target: CD68: CD3: CD8,Target: CD68: CD3: CD8,PathAnnotationObject,265.09,423.11
6389ffed-ed23-47c1-a9cf-dc2c620078ff,Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,PathAnnotationObject,379.4,427.16
059b064d-d282-4110-92b0-273a7d3aa6bd,Target: CD68: CD4,Target: CD68: CD4,PathAnnotationObject,729.59,422.29
883ce642-20f9-4688-8aaa-840700afcbe4,Target: CD3,Target: CD3,PathAnnotationObject,622.26,424.25
080b92b8-49d3-47f5-95ab-9a0440330047,PathCellObject,,PathAnnotationObject,65.25,424.6
52d4a400-7d5a-4458-a507-033094c782c5,Target: CD3,Target: CD3,PathAnnotationObject,545.82,424.38
1a029197-f4da-4373-a280-9556b89e2e35,Target: CD3: CD8,Target: CD3: CD8,PathAnnotationObject,783.52,424.06
d7065f77-12d0-439b-90c0-c7094f5678ea,PathCellObject,,PathAnnotationObject,304.87,425.42
0b3caee5-37ab-4265-a802-97fcf43fbfb3,Target: CD3: CD8,Target: CD3: CD8,PathAnnotationObject,430.29,423.26
f42172e8-ce14-4077-937d-08afc06da5b4,Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,PathAnnotationObject,769.77,428.16
fe055cc1-61fd-469d-9cbf-ae295477b410,Target: CD4,Target: CD4,PathAnnotationObject,790.82,424.6
864ad83f-86d1-4641-82b8-cc5222a0ee32,PathCellObject,,PathAnnotationObject,219.96,425.15
627f7c3a-1dd6-4e5c-8592-eb994c2bf88b,Target: CD68,Target: CD68,PathAnnotationObject,652.26,425.52
2c3faf44-8b9a-4018-a7c3-46cb2cceb89a,Target: CD68,Target: CD68,PathAnnotationObject,503.82,426.67
80d06af9-fc71-4a35-9522-283226955074,Target: CD3,Target: CD3,PathAnnotationObject,599.89,425.57
21ef7f71-175d-4029-8203-5d37a3f2929b,PathCellObject,,PathAnnotationObject,73.47,426.69
ab700c9a-b443-4067-9d3e-04aac0cace73,Target: CD4,Target: CD4,PathAnnotationObject,473.62,427.36
8a39ac22-03ab-4fcd-b3a1-57b4070a1788,Target: CD68: CD4,Target: CD68: CD4,PathAnnotationObject,560.02,427.29
7c803d6e-5d2b-4ca0-b428-3fab7a94dd68,PathCellObject,,PathAnnotationObject,16.95,426.64
99fc5a90-f902-4c55-a761-d30b91f9ac3d,PathCellObject,,PathAnnotationObject,126.55,427.39
af958139-1b40-4771-8608-b077adad594a,Target: CD20,Target: CD20,PathAnnotationObject,247.26,425.72
10cef396-b7e5-430f-8745-d0d882f802e9,Target: CD68: CD3: CD4: CD8,Target: CD68: CD3: CD4: CD8,PathAnnotationObject,272.87,426.88
d4da6a67-fe50-4e1f-ba9e-8ec33fb76d8a,PathCellObject,,PathAnnotationObject,445.92,426.93
783c2e76-c0c0-435e-9f65-9dbe4a3b4030,PathCellObject,,PathAnnotationObject,2.031,425.51
27e180e3-09d7-413c-be0d-59725fc6363c,PathCellObject,,PathAnnotationObject,116.45,425.67
10ac91cb-264c-45f5-8373-8c56c6ef812b,Target: CD3,Target: CD3,PathAnnotationObject,291.33,426
08fbcc1d-07a5-4355-b1e2-8eba69121dd1,Target: CD3,Target: CD3,PathAnnotationObject,757.81,425.8
2846980e-9ec8-43ca-8089-8dcef0569f49,PathCellObject,,PathAnnotationObject,8.046,423.96
7fe467ab-863b-4745-ac52-692ed30b03ec,PathCellObject,,PathAnnotationObject,35.19,424.87
5af90a94-06c0-41af-9956-28abbfc24827,PathCellObject,,PathAnnotationObject,298,426.7
758ff5c1-71c1-4386-9f1f-4e65be368b9f,Target: CD68,Target: CD68,PathAnnotationObject,366.55,427.38
30b5a683-4108-40c2-b046-fc894409788b,PathCellObject,,PathAnnotationObject,571.35,427.15
bda9ce0c-d291-43c9-9798-7c6d6b9a3e9f,PathCellObject,,PathAnnotationObject,151.83,427.07
6e92e5ed-683f-4d79-a293-657921706439,PathCellObject,,PathAnnotationObject,163.83,427.89
b1e91b20-735d-42d1-9715-162ffe228776,Target: CD68,Target: CD68,PathAnnotationObject,436.87,426.06
03618c47-1563-491e-8955-242791c0da5d,Target: CD20: CD68,Target: CD20: CD68,PathAnnotationObject,536.09,427.51
569db10c-1c01-4b9f-a0d2-c122a64e1781,PathCellObject,,PathAnnotationObject,580.41,428.67
6d380b1f-26de-4acc-ad24-a30bf6633893,Target: CD68: CD4: FoxP3,Target: CD68: CD4: FoxP3,PathAnnotationObject,709.22,427.42
90078123-32e1-49e0-8f93-3357ba6033f5,PathCellObject,,PathAnnotationObject,108.83,431.56
f2d3a4b6-3b22-447b-a82b-9c12a63e116f,PathCellObject,,PathAnnotationObject,235.94,428.79
002d4d16-da26-4459-a976-da279310c049,Target: CD68,Target: CD68,PathAnnotationObject,737.01,430.05
e7bf12a2-b78f-40b6-9010-b9c6b89e57f7,PathCellObject,,PathAnnotationObject,796.05,429.09
c65d290c-29fc-47fc-8682-c18a738af2ce,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,391.03,429.45
8ce084fe-b976-4bf9-920e-907424f43f63,PathCellObject,,PathAnnotationObject,142.08,427.85
a093bcd5-4e6b-495d-883f-d08f2bf5f24b,Target: CD3,Target: CD3,PathAnnotationObject,317.06,428.82
3bf31c3a-a630-465c-ad02-770ed3834891,Target: CD68: CD3,Target: CD68: CD3,PathAnnotationObject,325.42,429.82
6c15a326-1d41-4b35-9996-4527359f442b,Target: CD68: CD3: CD4: FoxP3,Target: CD68: CD3: CD4: FoxP3,PathAnnotationObject,405.82,434.4
fce580aa-3d4d-4bd5-a17a-5317d2c455f4,Target: CD68,Target: CD68,PathAnnotationObject,427.91,430.66
0e4597e2-b7fd-4873-b742-08b798c8cdca,PathCellObject,,PathAnnotationObject,286.15,429.06
1cd58035-854c-408e-922d-fa6150a22a06,PathCellObject,,PathAnnotationObject,616.2,430.35
e1501423-0243-45a9-84f7-63301dccb2aa,Target: CD68: CD4,Target: CD68: CD4,PathAnnotationObject,491.11,428.55
bccc8a8c-9abd-4c1b-9d6c-70500c19a2f4,PathCellObject,,PathAnnotationObject,526.91,429.81
d1c8b651-8cdf-4d2f-85f1-fcdd80b75502,PathCellObject,,PathAnnotationObject,95.95,429.65
b6a3c18c-0f52-4462-a2f1-9c53379460ad,PathCellObject,,PathAnnotationObject,118.88,431.63
cb6a91dc-1080-4344-b6af-18a9efcb31bc,Target: CD3: CD8,Target: CD3: CD8,PathAnnotationObject,182.68,430.15
5b0cf3e7-17f9-428e-8424-4e44d77cf195,Target: CD68: CD4,Target: CD68: CD4,PathAnnotationObject,726.24,432.08
b1b2ef79-3002-4d92-89ab-777d856a5a15,PathCellObject,,PathAnnotationObject,47.48,429.9
dede07e2-9036-4b87-af13-f2a6386fc2e8,PathCellObject,,PathAnnotationObject,7.356,431.04
66dcc57d-9fd3-4c21-a325-2d3fddf9ab9e,PathCellObject,,PathAnnotationObject,249.72,433.5
3403f1e5-22f8-400c-a232-e83496070d6b,Target: CD68,Target: CD68,PathAnnotationObject,262.78,431.67
a21699cc-ac97-4eed-a943-72e564c4e421,Target: CD68: CD4,Target: CD68: CD4,PathAnnotationObject,278.19,432.17
90da8a55-4869-4946-a616-fbe48e1cd716,PathCellObject,,PathAnnotationObject,629.52,431.87
b67419d1-ea22-4834-9fe0-de254a646bd4,Target: CD4,Target: CD4,PathAnnotationObject,670.56,431.32
97f689fd-e8b8-4742-96e7-44fded58b58c,PathCellObject,,PathAnnotationObject,34,430.59
d52fe505-199c-4cf4-88a8-022a3d545939,Target: CD68,Target: CD68,PathAnnotationObject,697.82,432.75
d0dd241c-b155-4b00-b100-67de07c42264,Target: CD3: CD8,Target: CD3: CD8,PathAnnotationObject,782.21,431.74
547edec0-a723-4bfd-9371-bb519b7e34e4,PathCellObject,,PathAnnotationObject,57.4,432.51
cd46faa9-f50e-42cf-98f1-54fcfd26ea92,Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,PathAnnotationObject,222.81,434.63
19655939-e3fd-4a29-8f44-5bddd1daecc8,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,593.46,431.42
41b88ca7-1251-4b0a-ab2c-d9d32b14c474,Target: CD68,Target: CD68,PathAnnotationObject,296.91,432.39
726c40d9-020c-48a6-8024-9f214690b6ab,Target: CD68,Target: CD68,PathAnnotationObject,336.94,435.25
d425aa9b-4103-43de-80bb-d66f6596bc0c,Target: CD68: CD4: CD8,Target: CD68: CD4: CD8,PathAnnotationObject,690.73,432.24
24353409-d8cb-4f6f-bfd5-70aad7867080,Target: CD68,Target: CD68,PathAnnotationObject,350.09,430.73
2515f7d7-d36d-4230-9364-3daf19cc94cf,Target: CD3: CD8,Target: CD3: CD8,PathAnnotationObject,439.76,433.69
d8871c5d-1b7c-4fb4-b2f1-97438a84e361,Target: FoxP3,Target: FoxP3,PathAnnotationObject,518.79,433.05
dd620173-f803-484e-9a05-46f1cb2d2fe4,PathCellObject,,PathAnnotationObject,307.36,435.06
97904b94-75fa-4322-9aa7-5d8ad8c24094,PathCellObject,,PathAnnotationObject,372.93,433.97
41be44a1-0f59-4390-83a5-00d09d6e9700,PathCellObject,,PathAnnotationObject,681.29,433.24
90f5b6f9-5a59-4c52-bff4-deb4564aeef1,PathCellObject,,PathAnnotationObject,158.56,434.01
723769e1-29ee-4559-a2ae-ec98f8711bb4,Target: CD3: CD4: CD8: FoxP3,Target: CD3: CD4: CD8: FoxP3,PathAnnotationObject,191.68,435.19
0ab1fb2d-eecd-4739-8aeb-6ff55893477f,PathCellObject,,PathAnnotationObject,659.24,434.39
b4549dd8-b260-4b78-992c-7f8ca2b7aeab,Target: CD68,Target: CD68,PathAnnotationObject,541.77,434.97
46c60ebf-39f1-418c-bd9e-08787af1bfa5,Target: CD4: CD8,Target: CD4: CD8,PathAnnotationObject,758.59,434.73
b2c2cabe-51cf-41d1-ba6b-549576ae44cf,PathCellObject,,PathAnnotationObject,84.56,433.2
b6b757ab-4272-439c-85f7-51d84a236318,PathCellObject,,PathAnnotationObject,360.76,436.45
27a0a754-ebdc-48d1-9414-0c54769b32b7,Target: CD68: CD3: CD4: FoxP3,Target: CD68: CD3: CD4: FoxP3,PathAnnotationObject,602.33,438.02
2cf3f3b2-1809-42dc-ba21-f0ae6aaeadc6,PathCellObject,,PathAnnotationObject,147.69,437.7
